order_item_id,order_id,product_id,quantity,unit_price,unit_cogs,item_total
ITEM-0036540,ORD-022249,PRD-106,1,85.0,38.0,85.0
ITEM-0036541,ORD-022250,PRD-119,1,16.0,8.0,16.0
ITEM-0036542,ORD-022250,PRD-102,1,489.0,310.0,489.0
ITEM-0036543,ORD-022250,PRD-118,2,19.5,9.5,39.0
ITEM-0036544,ORD-022251,PRD-108,1,140.0,65.0,140.0
ITEM-0036545,ORD-022252,PRD-112,1,49.0,22.0,49.0
ITEM-0036546,ORD-022252,PRD-113,2,195.0,110.0,390.0
ITEM-0036547,ORD-022252,PRD-109,1,32.0,12.0,32.0
ITEM-0036548,ORD-022253,PRD-101,1,187.06,120.0,187.06
ITEM-0036549,ORD-022254,PRD-110,2,95.0,42.0,190.0
ITEM-0036550,ORD-022254,PRD-116,2,62.0,26.0,124.0
ITEM-0036551,ORD-022254,PRD-107,1,65.0,24.0,65.0
ITEM-0036552,ORD-022255,PRD-119,1,16.0,8.0,16.0
ITEM-0036553,ORD-022255,PRD-109,1,32.0,12.0,32.0
ITEM-0036554,ORD-022256,PRD-104,2,89.3,55.0,178.6
ITEM-0036555,ORD-022256,PRD-112,2,49.0,22.0,98.0
ITEM-0036556,ORD-022257,PRD-113,2,195.0,110.0,390.0
ITEM-0036557,ORD-022257,PRD-115,2,28.0,11.0,56.0
ITEM-0036558,ORD-022258,PRD-112,2,49.0,22.0,98.0
ITEM-0036559,ORD-022258,PRD-109,2,32.0,12.0,64.0
ITEM-0036560,ORD-022259,PRD-108,2,140.0,65.0,280.0
ITEM-0036561,ORD-022259,PRD-111,2,38.0,18.0,76.0
ITEM-0036562,ORD-022260,PRD-105,1,42.3,22.0,42.3
ITEM-0036563,ORD-022261,PRD-109,2,32.0,12.0,64.0
ITEM-0036564,ORD-022262,PRD-101,2,199.0,120.0,398.0
ITEM-0036565,ORD-022262,PRD-103,1,79.0,45.0,79.0
ITEM-0036566,ORD-022263,PRD-109,2,32.0,12.0,64.0
ITEM-0036567,ORD-022263,PRD-118,2,19.5,9.5,39.0
ITEM-0036568,ORD-022264,PRD-115,2,28.0,11.0,56.0
ITEM-0036569,ORD-022264,PRD-110,1,95.0,42.0,95.0
ITEM-0036570,ORD-022264,PRD-113,1,195.0,110.0,195.0
ITEM-0036571,ORD-022265,PRD-102,1,459.66,310.0,459.66
ITEM-0036572,ORD-022265,PRD-103,2,74.26,45.0,148.52
ITEM-0036573,ORD-022266,PRD-109,2,32.0,12.0,64.0
ITEM-0036574,ORD-022266,PRD-116,1,62.0,26.0,62.0
ITEM-0036575,ORD-022267,PRD-112,1,49.0,22.0,49.0
ITEM-0036576,ORD-022267,PRD-113,2,195.0,110.0,390.0
ITEM-0036577,ORD-022268,PRD-105,2,42.3,22.0,84.6
ITEM-0036578,ORD-022269,PRD-115,2,28.0,11.0,56.0
ITEM-0036579,ORD-022269,PRD-102,2,489.0,310.0,978.0
ITEM-0036580,ORD-022270,PRD-108,1,140.0,65.0,140.0
ITEM-0036581,ORD-022270,PRD-109,1,32.0,12.0,32.0
ITEM-0036582,ORD-022271,PRD-119,2,16.0,8.0,32.0
ITEM-0036583,ORD-022271,PRD-116,2,62.0,26.0,124.0
ITEM-0036584,ORD-022272,PRD-105,1,45.0,22.0,45.0
ITEM-0036585,ORD-022273,PRD-112,2,49.0,22.0,98.0
ITEM-0036586,ORD-022274,PRD-111,1,38.0,18.0,38.0
ITEM-0036587,ORD-022274,PRD-102,2,459.66,310.0,919.32
ITEM-0036588,ORD-022274,PRD-117,1,42.0,16.0,42.0
ITEM-0036589,ORD-022275,PRD-102,2,489.0,310.0,978.0
ITEM-0036590,ORD-022276,PRD-111,1,38.0,18.0,38.0
ITEM-0036591,ORD-022276,PRD-118,1,19.5,9.5,19.5
ITEM-0036592,ORD-022276,PRD-110,1,95.0,42.0,95.0
ITEM-0036593,ORD-022277,PRD-114,1,29.0,14.0,29.0
ITEM-0036594,ORD-022277,PRD-104,2,95.0,55.0,190.0
ITEM-0036595,ORD-022278,PRD-103,2,79.0,45.0,158.0
ITEM-0036596,ORD-022279,PRD-114,1,29.0,14.0,29.0
ITEM-0036597,ORD-022280,PRD-111,2,38.0,18.0,76.0
ITEM-0036598,ORD-022280,PRD-116,1,62.0,26.0,62.0
ITEM-0036599,ORD-022280,PRD-119,2,16.0,8.0,32.0
ITEM-0036600,ORD-022281,PRD-113,2,195.0,110.0,390.0
ITEM-0036601,ORD-022281,PRD-107,1,65.0,24.0,65.0
ITEM-0036602,ORD-022282,PRD-109,1,32.0,12.0,32.0
ITEM-0036603,ORD-022283,PRD-107,1,65.0,24.0,65.0
ITEM-0036604,ORD-022283,PRD-109,2,32.0,12.0,64.0
ITEM-0036605,ORD-022283,PRD-118,1,19.5,9.5,19.5
ITEM-0036606,ORD-022284,PRD-102,1,489.0,310.0,489.0
ITEM-0036607,ORD-022284,PRD-118,1,19.5,9.5,19.5
ITEM-0036608,ORD-022284,PRD-119,2,16.0,8.0,32.0
ITEM-0036609,ORD-022285,PRD-111,1,38.0,18.0,38.0
ITEM-0036610,ORD-022285,PRD-106,2,85.0,38.0,170.0
ITEM-0036611,ORD-022286,PRD-109,2,32.0,12.0,64.0
ITEM-0036612,ORD-022287,PRD-105,2,42.3,22.0,84.6
ITEM-0036613,ORD-022287,PRD-117,2,42.0,16.0,84.0
ITEM-0036614,ORD-022288,PRD-112,1,49.0,22.0,49.0
ITEM-0036615,ORD-022289,PRD-107,1,65.0,24.0,65.0
ITEM-0036616,ORD-022289,PRD-102,2,459.66,310.0,919.32
ITEM-0036617,ORD-022289,PRD-112,2,49.0,22.0,98.0
ITEM-0036618,ORD-022290,PRD-108,2,140.0,65.0,280.0
ITEM-0036619,ORD-022291,PRD-105,2,45.0,22.0,90.0
ITEM-0036620,ORD-022291,PRD-117,1,42.0,16.0,42.0
ITEM-0036621,ORD-022291,PRD-112,1,49.0,22.0,49.0
ITEM-0036622,ORD-022291,PRD-113,2,195.0,110.0,390.0
ITEM-0036623,ORD-022292,PRD-107,2,65.0,24.0,130.0
ITEM-0036624,ORD-022293,PRD-111,2,38.0,18.0,76.0
ITEM-0036625,ORD-022293,PRD-103,2,79.0,45.0,158.0
ITEM-0036626,ORD-022293,PRD-104,1,95.0,55.0,95.0
ITEM-0036627,ORD-022293,PRD-117,2,42.0,16.0,84.0
ITEM-0036628,ORD-022294,PRD-112,1,49.0,22.0,49.0
ITEM-0036629,ORD-022295,PRD-113,2,195.0,110.0,390.0
ITEM-0036630,ORD-022296,PRD-104,1,95.0,55.0,95.0
ITEM-0036631,ORD-022297,PRD-108,2,140.0,65.0,280.0
ITEM-0036632,ORD-022298,PRD-115,2,28.0,11.0,56.0
ITEM-0036633,ORD-022298,PRD-119,1,16.0,8.0,16.0
ITEM-0036634,ORD-022298,PRD-113,1,195.0,110.0,195.0
ITEM-0036635,ORD-022299,PRD-114,1,29.0,14.0,29.0
ITEM-0036636,ORD-022300,PRD-115,2,28.0,11.0,56.0
ITEM-0036637,ORD-022300,PRD-104,2,95.0,55.0,190.0
ITEM-0036638,ORD-022301,PRD-107,1,65.0,24.0,65.0
ITEM-0036639,ORD-022302,PRD-107,2,65.0,24.0,130.0
ITEM-0036640,ORD-022302,PRD-109,1,32.0,12.0,32.0
ITEM-0036641,ORD-022303,PRD-110,1,95.0,42.0,95.0
ITEM-0036642,ORD-022303,PRD-101,2,199.0,120.0,398.0
ITEM-0036643,ORD-022303,PRD-113,2,195.0,110.0,390.0
ITEM-0036644,ORD-022304,PRD-116,1,62.0,26.0,62.0
ITEM-0036645,ORD-022304,PRD-108,2,140.0,65.0,280.0
ITEM-0036646,ORD-022305,PRD-116,2,62.0,26.0,124.0
ITEM-0036647,ORD-022305,PRD-103,2,79.0,45.0,158.0
ITEM-0036648,ORD-022306,PRD-109,1,32.0,12.0,32.0
ITEM-0036649,ORD-022307,PRD-109,2,32.0,12.0,64.0
ITEM-0036650,ORD-022307,PRD-101,1,199.0,120.0,199.0
ITEM-0036651,ORD-022308,PRD-116,1,62.0,26.0,62.0
ITEM-0036652,ORD-022308,PRD-114,2,29.0,14.0,58.0
ITEM-0036653,ORD-022309,PRD-111,2,38.0,18.0,76.0
ITEM-0036654,ORD-022310,PRD-111,2,38.0,18.0,76.0
ITEM-0036655,ORD-022310,PRD-103,1,79.0,45.0,79.0
ITEM-0036656,ORD-022311,PRD-102,1,459.66,310.0,459.66
ITEM-0036657,ORD-022312,PRD-110,2,95.0,42.0,190.0
ITEM-0036658,ORD-022313,PRD-111,2,38.0,18.0,76.0
ITEM-0036659,ORD-022313,PRD-110,1,95.0,42.0,95.0
ITEM-0036660,ORD-022313,PRD-108,1,140.0,65.0,140.0
ITEM-0036661,ORD-022314,PRD-108,2,140.0,65.0,280.0
ITEM-0036662,ORD-022314,PRD-109,1,32.0,12.0,32.0
ITEM-0036663,ORD-022315,PRD-104,1,95.0,55.0,95.0
ITEM-0036664,ORD-022315,PRD-101,1,199.0,120.0,199.0
ITEM-0036665,ORD-022316,PRD-119,2,16.0,8.0,32.0
ITEM-0036666,ORD-022316,PRD-112,2,49.0,22.0,98.0
ITEM-0036667,ORD-022317,PRD-114,1,29.0,14.0,29.0
ITEM-0036668,ORD-022318,PRD-117,1,42.0,16.0,42.0
ITEM-0036669,ORD-022318,PRD-118,1,19.5,9.5,19.5
ITEM-0036670,ORD-022319,PRD-102,2,489.0,310.0,978.0
ITEM-0036671,ORD-022320,PRD-107,2,65.0,24.0,130.0
ITEM-0036672,ORD-022320,PRD-106,1,85.0,38.0,85.0
ITEM-0036673,ORD-022321,PRD-102,1,459.66,310.0,459.66
ITEM-0036674,ORD-022322,PRD-117,2,42.0,16.0,84.0
ITEM-0036675,ORD-022323,PRD-118,2,19.5,9.5,39.0
ITEM-0036676,ORD-022323,PRD-116,2,62.0,26.0,124.0
ITEM-0036677,ORD-022324,PRD-107,2,65.0,24.0,130.0
ITEM-0036678,ORD-022325,PRD-114,2,29.0,14.0,58.0
ITEM-0036679,ORD-022326,PRD-106,1,85.0,38.0,85.0
ITEM-0036680,ORD-022326,PRD-101,1,199.0,120.0,199.0
ITEM-0036681,ORD-022327,PRD-118,2,19.5,9.5,39.0
ITEM-0036682,ORD-022327,PRD-117,2,42.0,16.0,84.0
ITEM-0036683,ORD-022328,PRD-106,1,85.0,38.0,85.0
ITEM-0036684,ORD-022328,PRD-117,2,42.0,16.0,84.0
ITEM-0036685,ORD-022329,PRD-118,1,19.5,9.5,19.5
ITEM-0036686,ORD-022329,PRD-115,1,28.0,11.0,28.0
ITEM-0036687,ORD-022329,PRD-108,1,140.0,65.0,140.0
ITEM-0036688,ORD-022330,PRD-101,2,199.0,120.0,398.0
ITEM-0036689,ORD-022331,PRD-107,2,65.0,24.0,130.0
ITEM-0036690,ORD-022332,PRD-114,1,29.0,14.0,29.0
ITEM-0036691,ORD-022333,PRD-108,2,140.0,65.0,280.0
ITEM-0036692,ORD-022334,PRD-110,1,95.0,42.0,95.0
ITEM-0036693,ORD-022335,PRD-104,1,95.0,55.0,95.0
ITEM-0036694,ORD-022335,PRD-112,1,49.0,22.0,49.0
ITEM-0036695,ORD-022336,PRD-116,2,62.0,26.0,124.0
ITEM-0036696,ORD-022336,PRD-106,2,85.0,38.0,170.0
ITEM-0036697,ORD-022336,PRD-115,2,28.0,11.0,56.0
ITEM-0036698,ORD-022337,PRD-111,1,38.0,18.0,38.0
ITEM-0036699,ORD-022338,PRD-115,1,28.0,11.0,28.0
ITEM-0036700,ORD-022338,PRD-112,1,49.0,22.0,49.0
ITEM-0036701,ORD-022339,PRD-103,1,79.0,45.0,79.0
ITEM-0036702,ORD-022340,PRD-112,1,49.0,22.0,49.0
ITEM-0036703,ORD-022341,PRD-107,1,65.0,24.0,65.0
ITEM-0036704,ORD-022341,PRD-102,2,489.0,310.0,978.0
ITEM-0036705,ORD-022342,PRD-102,2,459.66,310.0,919.32
ITEM-0036706,ORD-022342,PRD-118,2,19.5,9.5,39.0
ITEM-0036707,ORD-022343,PRD-102,1,489.0,310.0,489.0
ITEM-0036708,ORD-022344,PRD-107,2,65.0,24.0,130.0
ITEM-0036709,ORD-022344,PRD-113,2,195.0,110.0,390.0
ITEM-0036710,ORD-022345,PRD-111,2,38.0,18.0,76.0
ITEM-0036711,ORD-022346,PRD-115,2,28.0,11.0,56.0
ITEM-0036712,ORD-022346,PRD-101,1,199.0,120.0,199.0
ITEM-0036713,ORD-022346,PRD-103,1,79.0,45.0,79.0
ITEM-0036714,ORD-022346,PRD-110,1,95.0,42.0,95.0
ITEM-0036715,ORD-022347,PRD-119,2,16.0,8.0,32.0
ITEM-0036716,ORD-022347,PRD-105,2,42.3,22.0,84.6
ITEM-0036717,ORD-022348,PRD-112,2,49.0,22.0,98.0
ITEM-0036718,ORD-022349,PRD-116,2,62.0,26.0,124.0
ITEM-0036719,ORD-022350,PRD-116,2,62.0,26.0,124.0
ITEM-0036720,ORD-022351,PRD-117,2,42.0,16.0,84.0
ITEM-0036721,ORD-022352,PRD-106,2,85.0,38.0,170.0
ITEM-0036722,ORD-022352,PRD-111,2,38.0,18.0,76.0
ITEM-0036723,ORD-022353,PRD-117,1,42.0,16.0,42.0
ITEM-0036724,ORD-022353,PRD-102,1,459.66,310.0,459.66
ITEM-0036725,ORD-022354,PRD-101,2,199.0,120.0,398.0
ITEM-0036726,ORD-022354,PRD-114,2,29.0,14.0,58.0
ITEM-0036727,ORD-022354,PRD-117,2,42.0,16.0,84.0
ITEM-0036728,ORD-022354,PRD-106,1,85.0,38.0,85.0
ITEM-0036729,ORD-022355,PRD-119,2,16.0,8.0,32.0
ITEM-0036730,ORD-022355,PRD-114,2,29.0,14.0,58.0
ITEM-0036731,ORD-022356,PRD-103,1,74.26,45.0,74.26
ITEM-0036732,ORD-022357,PRD-114,1,29.0,14.0,29.0
ITEM-0036733,ORD-022358,PRD-115,2,28.0,11.0,56.0
ITEM-0036734,ORD-022359,PRD-114,2,29.0,14.0,58.0
ITEM-0036735,ORD-022360,PRD-111,2,38.0,18.0,76.0
ITEM-0036736,ORD-022360,PRD-108,2,140.0,65.0,280.0
ITEM-0036737,ORD-022361,PRD-115,2,28.0,11.0,56.0
ITEM-0036738,ORD-022362,PRD-107,1,65.0,24.0,65.0
ITEM-0036739,ORD-022363,PRD-115,1,28.0,11.0,28.0
ITEM-0036740,ORD-022364,PRD-114,2,29.0,14.0,58.0
ITEM-0036741,ORD-022364,PRD-119,1,16.0,8.0,16.0
ITEM-0036742,ORD-022364,PRD-115,2,28.0,11.0,56.0
ITEM-0036743,ORD-022365,PRD-107,1,65.0,24.0,65.0
ITEM-0036744,ORD-022366,PRD-115,1,28.0,11.0,28.0
ITEM-0036745,ORD-022366,PRD-108,1,140.0,65.0,140.0
ITEM-0036746,ORD-022366,PRD-107,2,65.0,24.0,130.0
ITEM-0036747,ORD-022367,PRD-110,2,95.0,42.0,190.0
ITEM-0036748,ORD-022367,PRD-103,2,79.0,45.0,158.0
ITEM-0036749,ORD-022367,PRD-111,1,38.0,18.0,38.0
ITEM-0036750,ORD-022368,PRD-114,1,29.0,14.0,29.0
ITEM-0036751,ORD-022369,PRD-116,1,62.0,26.0,62.0
ITEM-0036752,ORD-022370,PRD-117,2,42.0,16.0,84.0
ITEM-0036753,ORD-022370,PRD-103,2,79.0,45.0,158.0
ITEM-0036754,ORD-022370,PRD-119,1,16.0,8.0,16.0
ITEM-0036755,ORD-022371,PRD-110,2,95.0,42.0,190.0
ITEM-0036756,ORD-022371,PRD-106,2,85.0,38.0,170.0
ITEM-0036757,ORD-022371,PRD-102,1,489.0,310.0,489.0
ITEM-0036758,ORD-022371,PRD-112,1,49.0,22.0,49.0
ITEM-0036759,ORD-022372,PRD-106,2,85.0,38.0,170.0
ITEM-0036760,ORD-022372,PRD-116,2,62.0,26.0,124.0
ITEM-0036761,ORD-022373,PRD-119,2,16.0,8.0,32.0
ITEM-0036762,ORD-022374,PRD-107,1,65.0,24.0,65.0
ITEM-0036763,ORD-022374,PRD-114,2,29.0,14.0,58.0
ITEM-0036764,ORD-022374,PRD-101,1,199.0,120.0,199.0
ITEM-0036765,ORD-022374,PRD-111,2,38.0,18.0,76.0
ITEM-0036766,ORD-022375,PRD-110,2,95.0,42.0,190.0
ITEM-0036767,ORD-022376,PRD-107,2,65.0,24.0,130.0
ITEM-0036768,ORD-022376,PRD-109,1,32.0,12.0,32.0
ITEM-0036769,ORD-022376,PRD-118,1,19.5,9.5,19.5
ITEM-0036770,ORD-022377,PRD-112,2,49.0,22.0,98.0
ITEM-0036771,ORD-022378,PRD-110,1,95.0,42.0,95.0
ITEM-0036772,ORD-022379,PRD-115,2,28.0,11.0,56.0
ITEM-0036773,ORD-022379,PRD-108,1,140.0,65.0,140.0
ITEM-0036774,ORD-022380,PRD-111,1,38.0,18.0,38.0
ITEM-0036775,ORD-022381,PRD-113,1,195.0,110.0,195.0
ITEM-0036776,ORD-022382,PRD-101,2,199.0,120.0,398.0
ITEM-0036777,ORD-022382,PRD-112,2,49.0,22.0,98.0
ITEM-0036778,ORD-022382,PRD-118,2,19.5,9.5,39.0
ITEM-0036779,ORD-022383,PRD-110,1,95.0,42.0,95.0
ITEM-0036780,ORD-022383,PRD-105,1,45.0,22.0,45.0
ITEM-0036781,ORD-022384,PRD-117,1,42.0,16.0,42.0
ITEM-0036782,ORD-022384,PRD-118,1,19.5,9.5,19.5
ITEM-0036783,ORD-022384,PRD-116,1,62.0,26.0,62.0
ITEM-0036784,ORD-022385,PRD-116,2,62.0,26.0,124.0
ITEM-0036785,ORD-022386,PRD-113,1,195.0,110.0,195.0
ITEM-0036786,ORD-022387,PRD-108,1,140.0,65.0,140.0
ITEM-0036787,ORD-022388,PRD-114,2,29.0,14.0,58.0
ITEM-0036788,ORD-022389,PRD-101,2,187.06,120.0,374.12
ITEM-0036789,ORD-022390,PRD-103,2,74.26,45.0,148.52
ITEM-0036790,ORD-022391,PRD-114,1,29.0,14.0,29.0
ITEM-0036791,ORD-022391,PRD-106,2,85.0,38.0,170.0
ITEM-0036792,ORD-022392,PRD-117,1,42.0,16.0,42.0
ITEM-0036793,ORD-022393,PRD-107,1,65.0,24.0,65.0
ITEM-0036794,ORD-022394,PRD-101,2,199.0,120.0,398.0
ITEM-0036795,ORD-022394,PRD-110,1,95.0,42.0,95.0
ITEM-0036796,ORD-022395,PRD-113,1,195.0,110.0,195.0
ITEM-0036797,ORD-022396,PRD-104,2,95.0,55.0,190.0
ITEM-0036798,ORD-022397,PRD-119,1,16.0,8.0,16.0
ITEM-0036799,ORD-022397,PRD-104,2,95.0,55.0,190.0
ITEM-0036800,ORD-022397,PRD-116,2,62.0,26.0,124.0
ITEM-0036801,ORD-022398,PRD-113,2,195.0,110.0,390.0
ITEM-0036802,ORD-022399,PRD-116,2,62.0,26.0,124.0
ITEM-0036803,ORD-022400,PRD-110,1,95.0,42.0,95.0
ITEM-0036804,ORD-022400,PRD-102,1,489.0,310.0,489.0
ITEM-0036805,ORD-022400,PRD-107,2,65.0,24.0,130.0
ITEM-0036806,ORD-022401,PRD-105,2,45.0,22.0,90.0
ITEM-0036807,ORD-022402,PRD-118,2,19.5,9.5,39.0
ITEM-0036808,ORD-022403,PRD-118,2,19.5,9.5,39.0
ITEM-0036809,ORD-022404,PRD-115,2,28.0,11.0,56.0
ITEM-0036810,ORD-022405,PRD-117,2,42.0,16.0,84.0
ITEM-0036811,ORD-022406,PRD-108,1,140.0,65.0,140.0
ITEM-0036812,ORD-022406,PRD-116,2,62.0,26.0,124.0
ITEM-0036813,ORD-022406,PRD-114,2,29.0,14.0,58.0
ITEM-0036814,ORD-022407,PRD-113,1,195.0,110.0,195.0
ITEM-0036815,ORD-022408,PRD-110,2,95.0,42.0,190.0
ITEM-0036816,ORD-022408,PRD-112,2,49.0,22.0,98.0
ITEM-0036817,ORD-022409,PRD-104,1,89.3,55.0,89.3
ITEM-0036818,ORD-022410,PRD-110,1,95.0,42.0,95.0
ITEM-0036819,ORD-022411,PRD-101,2,187.06,120.0,374.12
ITEM-0036820,ORD-022412,PRD-101,1,187.06,120.0,187.06
ITEM-0036821,ORD-022412,PRD-112,1,49.0,22.0,49.0
ITEM-0036822,ORD-022413,PRD-101,1,187.06,120.0,187.06
ITEM-0036823,ORD-022414,PRD-106,1,85.0,38.0,85.0
ITEM-0036824,ORD-022414,PRD-101,1,187.06,120.0,187.06
ITEM-0036825,ORD-022415,PRD-108,1,140.0,65.0,140.0
ITEM-0036826,ORD-022416,PRD-103,1,79.0,45.0,79.0
ITEM-0036827,ORD-022416,PRD-118,2,19.5,9.5,39.0
ITEM-0036828,ORD-022416,PRD-107,1,65.0,24.0,65.0
ITEM-0036829,ORD-022417,PRD-103,1,79.0,45.0,79.0
ITEM-0036830,ORD-022417,PRD-110,1,95.0,42.0,95.0
ITEM-0036831,ORD-022418,PRD-114,1,29.0,14.0,29.0
ITEM-0036832,ORD-022418,PRD-113,1,195.0,110.0,195.0
ITEM-0036833,ORD-022418,PRD-119,2,16.0,8.0,32.0
ITEM-0036834,ORD-022418,PRD-108,2,140.0,65.0,280.0
ITEM-0036835,ORD-022419,PRD-106,1,85.0,38.0,85.0
ITEM-0036836,ORD-022420,PRD-107,1,65.0,24.0,65.0
ITEM-0036837,ORD-022421,PRD-110,2,95.0,42.0,190.0
ITEM-0036838,ORD-022421,PRD-108,2,140.0,65.0,280.0
ITEM-0036839,ORD-022421,PRD-105,1,45.0,22.0,45.0
ITEM-0036840,ORD-022422,PRD-103,2,74.26,45.0,148.52
ITEM-0036841,ORD-022423,PRD-109,1,32.0,12.0,32.0
ITEM-0036842,ORD-022424,PRD-116,1,62.0,26.0,62.0
ITEM-0036843,ORD-022425,PRD-109,1,32.0,12.0,32.0
ITEM-0036844,ORD-022426,PRD-102,1,489.0,310.0,489.0
ITEM-0036845,ORD-022426,PRD-106,1,85.0,38.0,85.0
ITEM-0036846,ORD-022427,PRD-110,2,95.0,42.0,190.0
ITEM-0036847,ORD-022428,PRD-102,1,489.0,310.0,489.0
ITEM-0036848,ORD-022429,PRD-102,1,459.66,310.0,459.66
ITEM-0036849,ORD-022430,PRD-109,1,32.0,12.0,32.0
ITEM-0036850,ORD-022431,PRD-118,1,19.5,9.5,19.5
ITEM-0036851,ORD-022431,PRD-117,1,42.0,16.0,42.0
ITEM-0036852,ORD-022432,PRD-113,2,195.0,110.0,390.0
ITEM-0036853,ORD-022433,PRD-115,2,28.0,11.0,56.0
ITEM-0036854,ORD-022434,PRD-116,1,62.0,26.0,62.0
ITEM-0036855,ORD-022435,PRD-112,2,49.0,22.0,98.0
ITEM-0036856,ORD-022436,PRD-111,2,38.0,18.0,76.0
ITEM-0036857,ORD-022437,PRD-113,1,195.0,110.0,195.0
ITEM-0036858,ORD-022438,PRD-109,2,32.0,12.0,64.0
ITEM-0036859,ORD-022439,PRD-118,2,19.5,9.5,39.0
ITEM-0036860,ORD-022440,PRD-118,2,19.5,9.5,39.0
ITEM-0036861,ORD-022440,PRD-113,1,195.0,110.0,195.0
ITEM-0036862,ORD-022441,PRD-105,1,45.0,22.0,45.0
ITEM-0036863,ORD-022441,PRD-108,2,140.0,65.0,280.0
ITEM-0036864,ORD-022442,PRD-104,2,89.3,55.0,178.6
ITEM-0036865,ORD-022443,PRD-104,2,89.3,55.0,178.6
ITEM-0036866,ORD-022443,PRD-107,2,65.0,24.0,130.0
ITEM-0036867,ORD-022444,PRD-108,1,140.0,65.0,140.0
ITEM-0036868,ORD-022445,PRD-113,1,195.0,110.0,195.0
ITEM-0036869,ORD-022446,PRD-105,2,42.3,22.0,84.6
ITEM-0036870,ORD-022446,PRD-118,1,19.5,9.5,19.5
ITEM-0036871,ORD-022447,PRD-106,2,85.0,38.0,170.0
ITEM-0036872,ORD-022447,PRD-113,1,195.0,110.0,195.0
ITEM-0036873,ORD-022448,PRD-113,2,195.0,110.0,390.0
ITEM-0036874,ORD-022448,PRD-112,2,49.0,22.0,98.0
ITEM-0036875,ORD-022448,PRD-117,1,42.0,16.0,42.0
ITEM-0036876,ORD-022449,PRD-108,2,140.0,65.0,280.0
ITEM-0036877,ORD-022450,PRD-107,2,65.0,24.0,130.0
ITEM-0036878,ORD-022450,PRD-116,2,62.0,26.0,124.0
ITEM-0036879,ORD-022451,PRD-119,1,16.0,8.0,16.0
ITEM-0036880,ORD-022451,PRD-104,2,89.3,55.0,178.6
ITEM-0036881,ORD-022451,PRD-110,2,95.0,42.0,190.0
ITEM-0036882,ORD-022452,PRD-105,1,42.3,22.0,42.3
ITEM-0036883,ORD-022453,PRD-101,1,199.0,120.0,199.0
ITEM-0036884,ORD-022453,PRD-102,1,489.0,310.0,489.0
ITEM-0036885,ORD-022453,PRD-105,1,45.0,22.0,45.0
ITEM-0036886,ORD-022453,PRD-104,1,95.0,55.0,95.0
ITEM-0036887,ORD-022454,PRD-109,2,32.0,12.0,64.0
ITEM-0036888,ORD-022454,PRD-111,1,38.0,18.0,38.0
ITEM-0036889,ORD-022455,PRD-116,1,62.0,26.0,62.0
ITEM-0036890,ORD-022456,PRD-119,2,16.0,8.0,32.0
ITEM-0036891,ORD-022457,PRD-105,1,42.3,22.0,42.3
ITEM-0036892,ORD-022458,PRD-106,2,85.0,38.0,170.0
ITEM-0036893,ORD-022459,PRD-114,1,29.0,14.0,29.0
ITEM-0036894,ORD-022460,PRD-112,2,49.0,22.0,98.0
ITEM-0036895,ORD-022461,PRD-106,2,85.0,38.0,170.0
ITEM-0036896,ORD-022462,PRD-111,2,38.0,18.0,76.0
ITEM-0036897,ORD-022463,PRD-101,1,187.06,120.0,187.06
ITEM-0036898,ORD-022463,PRD-117,1,42.0,16.0,42.0
ITEM-0036899,ORD-022464,PRD-108,2,140.0,65.0,280.0
ITEM-0036900,ORD-022465,PRD-105,1,45.0,22.0,45.0
ITEM-0036901,ORD-022465,PRD-103,2,79.0,45.0,158.0
ITEM-0036902,ORD-022465,PRD-101,2,199.0,120.0,398.0
ITEM-0036903,ORD-022466,PRD-104,2,89.3,55.0,178.6
ITEM-0036904,ORD-022466,PRD-116,1,62.0,26.0,62.0
ITEM-0036905,ORD-022466,PRD-101,2,187.06,120.0,374.12
ITEM-0036906,ORD-022467,PRD-101,2,187.06,120.0,374.12
ITEM-0036907,ORD-022468,PRD-109,1,32.0,12.0,32.0
ITEM-0036908,ORD-022469,PRD-114,2,29.0,14.0,58.0
ITEM-0036909,ORD-022470,PRD-107,2,65.0,24.0,130.0
ITEM-0036910,ORD-022470,PRD-108,2,140.0,65.0,280.0
ITEM-0036911,ORD-022471,PRD-111,1,38.0,18.0,38.0
ITEM-0036912,ORD-022472,PRD-104,2,89.3,55.0,178.6
ITEM-0036913,ORD-022472,PRD-114,1,29.0,14.0,29.0
ITEM-0036914,ORD-022473,PRD-112,1,49.0,22.0,49.0
ITEM-0036915,ORD-022473,PRD-119,2,16.0,8.0,32.0
ITEM-0036916,ORD-022474,PRD-102,1,489.0,310.0,489.0
ITEM-0036917,ORD-022474,PRD-115,2,28.0,11.0,56.0
ITEM-0036918,ORD-022474,PRD-111,1,38.0,18.0,38.0
ITEM-0036919,ORD-022474,PRD-103,1,79.0,45.0,79.0
ITEM-0036920,ORD-022475,PRD-115,1,28.0,11.0,28.0
ITEM-0036921,ORD-022476,PRD-109,1,32.0,12.0,32.0
ITEM-0036922,ORD-022477,PRD-116,2,62.0,26.0,124.0
ITEM-0036923,ORD-022477,PRD-110,1,95.0,42.0,95.0
ITEM-0036924,ORD-022478,PRD-101,2,199.0,120.0,398.0
ITEM-0036925,ORD-022478,PRD-109,1,32.0,12.0,32.0
ITEM-0036926,ORD-022479,PRD-102,2,459.66,310.0,919.32
